Time, I, Bit coin,Price
1378, 0.309467, 19.388176, 0.472618
1379, 0.304284, 19.718393, 0.472618
1380, 0.308682, 19.437494, 0.472621
1381, 0.316514, 18.956501, 0.472591
1382, 0.311991, 19.231298, 0.472623
1383, 0.310434, 19.327784, 0.472622
1384, 0.315247, 19.032675, 0.472612
1385, 0.312661, 19.190130, 0.472613
1386, 0.306394, 19.582600, 0.472600
1387, 0.301989, 19.868252, 0.472603
1388, 0.309545, 19.383291, 0.472605
1389, 0.307992, 19.481049, 0.472606
1390, 0.313933, 19.112389, 0.472621
1391, 0.315750, 19.002356, 0.472614
1392, 0.314722, 19.064440, 0.472601
1393, 0.312369, 19.208057, 0.472606
1394, 0.310031, 19.352892, 0.472606
1395, 0.300530, 19.964735, 0.472606
1396, 0.307930, 19.484945, 0.472584
1397, 0.309624, 19.378328, 0.472584
1398, 0.306647, 19.566479, 0.472584
1399, 0.312362, 19.208498, 0.472578
1400, 0.311964, 19.232960, 0.472669
1401, 0.307978, 19.481920, 0.472642
1402, 0.311197, 19.280418, 0.472642
1403, 0.312662, 19.190065, 0.472608
1404, 0.306955, 19.546862, 0.472614
1405, 0.309365, 19.394541, 0.472610
1406, 0.310043, 19.352142, 0.472610
1407, 0.312342, 19.209692, 0.472613
1408, 0.310894, 19.299212, 0.472614
1409, 0.305050, 19.668922, 0.472614
1410, 0.310950, 19.295725, 0.472597
1411, 0.302435, 19.838961, 0.472587
1412, 0.307796, 19.493422, 0.472587
1413, 0.316902, 18.933317, 0.472569
1414, 0.308295, 19.461857, 0.472666
1415, 0.301713, 19.886415, 0.472667
1416, 0.307879, 19.488178, 0.472643
1417, 0.304285, 19.718388, 0.472577
1418, 0.308444, 19.452494, 0.472576
1419, 0.308143, 19.471497, 0.472577
1420, 0.311872, 19.238680, 0.472583
1421, 0.308528, 19.447193, 0.472583
1422, 0.306810, 19.556072, 0.472583
1423, 0.315251, 19.032463, 0.472607
1424, 0.307242, 19.528606, 0.472615
1425, 0.307673, 19.501196, 0.472602
1426, 0.307985, 19.481478, 0.472608
1427, 0.318966, 18.810806, 0.472624
1428, 0.315447, 19.020611, 0.472629
1429, 0.323891, 18.524725, 0.472629
1430, 0.308366, 19.457369, 0.472629
1431, 0.310572, 19.319178, 0.472576
1432, 0.307693, 19.499933, 0.472576
1433, 0.302026, 19.865860, 0.472588
1434, 0.307393, 19.519001, 0.472586
1435, 0.308930, 19.421879, 0.472598
1436, 0.313511, 19.138083, 0.472626
1437, 0.304747, 19.688440, 0.472626
1438, 0.308421, 19.453928, 0.472630
1439, 0.312160, 19.220932, 0.472645
1440, 0.321743, 18.648420, 0.472647
1441, 0.312718, 19.186623, 0.472647
1442, 0.308857, 19.426466, 0.472647
1443, 0.309845, 19.364550, 0.472647
1444, 0.304470, 19.706369, 0.472615
1445, 0.304121, 19.729008, 0.472611
1446, 0.318213, 18.855293, 0.472598
1447, 0.313697, 19.126747, 0.472647
1448, 0.315046, 19.044844, 0.472647
1449, 0.308777, 19.431522, 0.472646
1450, 0.306794, 19.557125, 0.472648
1451, 0.308216, 19.466879, 0.472610
1452, 0.303677, 19.757860, 0.472610
1453, 0.316057, 18.983892, 0.472646
1454, 0.300891, 19.940779, 0.472645
1455, 0.307966, 19.482691, 0.472645
1456, 0.315013, 19.046825, 0.472700
1457, 0.303224, 19.787384, 0.472700
1458, 0.302948, 19.805365, 0.472648
1459, 0.304896, 19.678841, 0.472644
1460, 0.301043, 19.930691, 0.472621
1461, 0.304947, 19.675577, 0.472615
1462, 0.306778, 19.558117, 0.472617
1463, 0.305002, 19.672031, 0.472561
1464, 0.300074, 19.995071, 0.472561
1465, 0.305886, 19.615124, 0.472573
1466, 0.303887, 19.744209, 0.472573
1467, 0.311106, 19.286001, 0.472580
1468, 0.305250, 19.656025, 0.472587
1469, 0.312699, 19.187773, 0.472591
1470, 0.295799, 20.284048, 0.472600
1471, 0.305100, 19.665668, 0.472610
1472, 0.302064, 19.863333, 0.472568
1473, 0.308859, 19.426371, 0.472569
1474, 0.296420, 20.241547, 0.472576
1475, 0.312883, 19.176472, 0.472576
1476, 0.296103, 20.263206, 0.472602
1477, 0.304017, 19.735765, 0.472608
1478, 0.315466, 19.019489, 0.472608
1479, 0.315497, 19.017584, 0.472608
1480, 0.317690, 18.886318, 0.472610
1481, 0.307252, 19.527945, 0.472615
1482, 0.311032, 19.290623, 0.472597
1483, 0.315067, 19.043545, 0.472569
1484, 0.307759, 19.495783, 0.472588
1485, 0.311256, 19.276737, 0.472589
1486, 0.309376, 19.393864, 0.472595
1487, 0.305409, 19.645792, 0.472567
1488, 0.311739, 19.246885, 0.472567
1489, 0.303325, 19.780773, 0.472512
1490, 0.304017, 19.735729, 0.472443
1491, 0.313174, 19.158688, 0.472443
1492, 0.312999, 19.169411, 0.472486
1493, 0.303975, 19.738459, 0.472499
1494, 0.307421, 19.517239, 0.472499
1495, 0.309039, 19.415039, 0.472467
1496, 0.302200, 19.854412, 0.472476
1497, 0.307784, 19.494183, 0.472476
1498, 0.314038, 19.105965, 0.472545
1499, 0.314551, 19.074810, 0.472561
1500, 0.307098, 19.537722, 0.472561
1501, 0.307278, 19.526287, 0.472560
1502, 0.307709, 19.498947, 0.472518
1503, 0.308958, 19.420116, 0.472504
1504, 0.308643, 19.439934, 0.472496
1505, 0.305655, 19.629953, 0.472496
1506, 0.305836, 19.618374, 0.472504
1507, 0.308332, 19.459539, 0.472504
1508, 0.309379, 19.393703, 0.472492
1509, 0.306438, 19.579828, 0.472491
1510, 0.308850, 19.426905, 0.472492
1511, 0.310711, 19.310568, 0.472465
1512, 0.307897, 19.487038, 0.472419
1513, 0.310049, 19.351767, 0.472426
1514, 0.311889, 19.237621, 0.472413
1515, 0.311469, 19.263559, 0.472394
1516, 0.315389, 19.024134, 0.472397
1517, 0.311319, 19.272816, 0.472387
1518, 0.313084, 19.164177, 0.472339
1519, 0.304519, 19.703207, 0.472339
1520, 0.306339, 19.586145, 0.472333
1521, 0.303255, 19.785345, 0.472319
1522, 0.304551, 19.701162, 0.472319
1523, 0.307866, 19.489000, 0.472323
1524, 0.310071, 19.350391, 0.472315
1525, 0.304974, 19.673820, 0.472316
1526, 0.311166, 19.282299, 0.472270
1527, 0.314922, 19.052315, 0.472259
1528, 0.311183, 19.281277, 0.472210
1529, 0.309089, 19.411896, 0.472317
1530, 0.303479, 19.770710, 0.472314
1531, 0.308042, 19.477858, 0.472256
1532, 0.303638, 19.760353, 0.472317
1533, 0.298709, 20.086470, 0.472306
1534, 0.307899, 19.486921, 0.472306
1535, 0.307461, 19.514641, 0.472340
1536, 0.301562, 19.896387, 0.472352
1537, 0.301549, 19.897295, 0.472352
1538, 0.308426, 19.453598, 0.472352
1539, 0.300243, 19.983793, 0.472346
1540, 0.300544, 19.963797, 0.472407
1541, 0.304733, 19.689383, 0.472406
1542, 0.301110, 19.926254, 0.472460
1543, 0.309904, 19.360855, 0.472417
1544, 0.306140, 19.598860, 0.472416
1545, 0.301168, 19.922422, 0.472417
1546, 0.306888, 19.551125, 0.472403
1547, 0.302008, 19.866995, 0.472445
1548, 0.312141, 19.222101, 0.472445
1549, 0.305395, 19.646687, 0.472494
1550, 0.310809, 19.304447, 0.472542
1551, 0.303700, 19.756332, 0.472542
1552, 0.303853, 19.746418, 0.472544
1553, 0.308876, 19.425291, 0.472570
1554, 0.312359, 19.208683, 0.472572
1555, 0.309247, 19.401958, 0.472569
1556, 0.309236, 19.402645, 0.472569
1557, 0.308529, 19.447107, 0.472607
1558, 0.308288, 19.462324, 0.472607
1559, 0.311521, 19.260340, 0.472692
1560, 0.302861, 19.811090, 0.472691
1561, 0.303198, 19.789034, 0.472691
1562, 0.309412, 19.391602, 0.472673
1563, 0.308671, 19.438198, 0.472673
1564, 0.306658, 19.565765, 0.472676
1565, 0.305303, 19.652580, 0.472675
1566, 0.300931, 19.938108, 0.472675
1567, 0.305888, 19.615007, 0.472660
1568, 0.313184, 19.158060, 0.472659
1569, 0.310643, 19.314777, 0.472696
1570, 0.311262, 19.276373, 0.472696
1571, 0.305527, 19.638214, 0.472696
1572, 0.303100, 19.795420, 0.472673
1573, 0.304504, 19.704165, 0.472673
1574, 0.312905, 19.175175, 0.472673
1575, 0.305478, 19.641376, 0.472774
1576, 0.310706, 19.310888, 0.472662
1577, 0.303736, 19.753967, 0.472663
1578, 0.299616, 20.025621, 0.472652
1579, 0.300186, 19.987627, 0.472652
1580, 0.308754, 19.432959, 0.472651
1581, 0.307855, 19.489670, 0.472602
1582, 0.307239, 19.528788, 0.472595
1583, 0.311685, 19.250187, 0.472595
1584, 0.304439, 19.708412, 0.472588
1585, 0.300665, 19.955770, 0.472621
1586, 0.308472, 19.450703, 0.472726
1587, 0.307146, 19.534689, 0.472725
1588, 0.305653, 19.630085, 0.472726
1589, 0.301235, 19.918032, 0.472821
1590, 0.306557, 19.572193, 0.472821
1591, 0.306845, 19.553835, 0.472821
1592, 0.306956, 19.546791, 0.472821
1593, 0.309859, 19.363634, 0.472821
1594, 0.306156, 19.597851, 0.472821
1595, 0.308422, 19.453863, 0.472861
1596, 0.304333, 19.715252, 0.472842
1597, 0.301809, 19.880106, 0.472842
1598, 0.312817, 19.180521, 0.472842
1599, 0.307771, 19.495035, 0.472862
1600, 0.313832, 19.118490, 0.472862
1601, 0.302647, 19.825096, 0.472875
1602, 0.313179, 19.158360, 0.472875
1603, 0.314234, 19.094080, 0.472871
1604, 0.313926, 19.112782, 0.472871
1605, 0.299143, 20.057320, 0.472865
1606, 0.306980, 19.545227, 0.472903
1607, 0.308404, 19.454983, 0.472945
1608, 0.309077, 19.412617, 0.472962
1609, 0.308076, 19.475700, 0.472962
1610, 0.299048, 20.063684, 0.472962
1611, 0.314402, 19.083864, 0.472976
1612, 0.310650, 19.314344, 0.472960
1613, 0.307297, 19.525106, 0.472961
1614, 0.303328, 19.780563, 0.472987
1615, 0.310303, 19.335955, 0.472987
1616, 0.302725, 19.819975, 0.472868
1617, 0.306695, 19.563416, 0.472869
1618, 0.299162, 20.056013, 0.472889
1619, 0.308253, 19.464535, 0.472889
1620, 0.309185, 19.405861, 0.472892
1621, 0.300159, 19.989435, 0.472947
1622, 0.314633, 19.069807, 0.472951
1623, 0.308863, 19.426062, 0.472944
1624, 0.314589, 19.072515, 0.472944
1625, 0.310393, 19.330322, 0.472929
1626, 0.298442, 20.104404, 0.472965
1627, 0.311002, 19.292469, 0.472975
1628, 0.306174, 19.596727, 0.472801
1629, 0.304491, 19.705044, 0.472802
1630, 0.307722, 19.498114, 0.472798
1631, 0.300944, 19.937279, 0.472798
1632, 0.310589, 19.318111, 0.472789
1633, 0.302038, 19.865034, 0.472773
1634, 0.302245, 19.851425, 0.472812
1635, 0.304790, 19.685673, 0.472813
1636, 0.303741, 19.753695, 0.472779
1637, 0.304316, 19.716328, 0.472799
1638, 0.299449, 20.036783, 0.472799
1639, 0.302100, 19.860996, 0.472794
1640, 0.301479, 19.901867, 0.472794
1641, 0.307400, 19.518566, 0.472794
1642, 0.298785, 20.081356, 0.472861
1643, 0.298229, 20.118776, 0.472905
1644, 0.309484, 19.387098, 0.472900
1645, 0.309669, 19.375496, 0.472900
1646, 0.309160, 19.407417, 0.472899
1647, 0.311042, 19.289993, 0.472899
1648, 0.306195, 19.595331, 0.472905
1649, 0.310002, 19.354700, 0.472930
1650, 0.306382, 19.583374, 0.472952
1651, 0.302652, 19.824747, 0.472946
1652, 0.305926, 19.612574, 0.472938
1653, 0.301716, 19.886265, 0.472915
1654, 0.299221, 20.052071, 0.472958
1655, 0.302026, 19.865828, 0.472942
1656, 0.300813, 19.945942, 0.472899
1657, 0.309421, 19.391052, 0.472927
1658, 0.306413, 19.581421, 0.472921
1659, 0.300067, 19.995523, 0.472924
1660, 0.295292, 20.318878, 0.472929
1661, 0.301661, 19.889864, 0.472892
1662, 0.301491, 19.901108, 0.472892
1663, 0.303818, 19.748634, 0.472912
1664, 0.307064, 19.539919, 0.472928
1665, 0.301823, 19.879213, 0.472923
1666, 0.302493, 19.835201, 0.472926
1667, 0.306636, 19.567162, 0.472926
1668, 0.318853, 18.817461, 0.472926
1669, 0.308746, 19.433458, 0.472926
1670, 0.311022, 19.291264, 0.472926
1671, 0.312877, 19.176847, 0.472940
1672, 0.315129, 19.039820, 0.472902
1673, 0.307591, 19.506413, 0.472883
1674, 0.311226, 19.278570, 0.472770
1675, 0.306171, 19.596876, 0.472769
1676, 0.310456, 19.326429, 0.472769
1677, 0.302755, 19.817982, 0.472769
1678, 0.306207, 19.594570, 0.472794
1679, 0.312019, 19.229607, 0.472794
1680, 0.309320, 19.397371, 0.472794
1681, 0.307605, 19.505535, 0.472784
1682, 0.308368, 19.457298, 0.472785
1683, 0.303182, 19.790085, 0.472785
1684, 0.301444, 19.904209, 0.472801
1685, 0.307495, 19.512493, 0.472801
1686, 0.307040, 19.541410, 0.472801
1687, 0.309151, 19.408012, 0.472791
1688, 0.301196, 19.920612, 0.472791
1689, 0.303458, 19.772116, 0.472791
1690, 0.299945, 20.003668, 0.472812
1691, 0.298973, 20.068735, 0.472863
1692, 0.301266, 19.915924, 0.472867
1693, 0.303924, 19.741776, 0.472761
1694, 0.298913, 20.072714, 0.472761
1695, 0.301915, 19.873150, 0.472681
1696, 0.301481, 19.901749, 0.472677
1697, 0.302985, 19.802967, 0.472677
1698, 0.300377, 19.974884, 0.472674
1699, 0.303716, 19.755306, 0.472675
1700, 0.300044, 19.997095, 0.472695
1701, 0.304128, 19.728502, 0.472692
1702, 0.301146, 19.923903, 0.472692
1703, 0.302361, 19.843824, 0.472692
1704, 0.300818, 19.945621, 0.472681
1705, 0.301409, 19.906485, 0.472685
1706, 0.305307, 19.652372, 0.472678
1707, 0.308094, 19.474586, 0.472683
1708, 0.305086, 19.666607, 0.472681
1709, 0.294897, 20.346113, 0.472681
1710, 0.305242, 19.656544, 0.472668
1711, 0.298564, 20.096170, 0.472634
1712, 0.302751, 19.818295, 0.472634
1713, 0.306661, 19.565582, 0.472565
1714, 0.295721, 20.289413, 0.472561
1715, 0.302578, 19.829578, 0.472566
1716, 0.302209, 19.853819, 0.472566
1717, 0.295919, 20.275845, 0.472536
1718, 0.298757, 20.083229, 0.472527
1719, 0.307356, 19.521318, 0.472526
1720, 0.304984, 19.673136, 0.472436
1721, 0.299059, 20.062899, 0.472436
1722, 0.295720, 20.289484, 0.472435
1723, 0.296562, 20.231850, 0.472435
1724, 0.298577, 20.095348, 0.472435
1725, 0.303602, 19.762690, 0.472435
1726, 0.300289, 19.980742, 0.472435
1727, 0.303806, 19.749430, 0.472435
1728, 0.299529, 20.031483, 0.472435
1729, 0.297763, 20.150265, 0.472432
1730, 0.301875, 19.875784, 0.472431
1731, 0.300284, 19.981098, 0.472379
1732, 0.296428, 20.240973, 0.472356
1733, 0.301973, 19.869354, 0.472355
1734, 0.307537, 19.509848, 0.472378
1735, 0.310760, 19.307503, 0.472415
1736, 0.297592, 20.161831, 0.472415
1737, 0.305597, 19.633673, 0.472416
1738, 0.299968, 20.002131, 0.472464
1739, 0.299794, 20.013723, 0.472464
1740, 0.296126, 20.261644, 0.472427
1741, 0.295731, 20.288679, 0.472428
1742, 0.291607, 20.575655, 0.472428
1743, 0.292308, 20.526264, 0.472411
1744, 0.300216, 19.985643, 0.472411
1745, 0.296229, 20.254568, 0.472409
1746, 0.299523, 20.031883, 0.472409
1747, 0.298289, 20.114719, 0.472409
1748, 0.298260, 20.116646, 0.472409
1749, 0.294260, 20.390158, 0.472409
1750, 0.292110, 20.540186, 0.472388
1751, 0.291934, 20.552624, 0.472388
1752, 0.296498, 20.236219, 0.472377
1753, 0.296912, 20.208038, 0.472379
1754, 0.292941, 20.481916, 0.472378
1755, 0.298710, 20.086367, 0.472379
1756, 0.295728, 20.288925, 0.472377
1757, 0.295359, 20.314255, 0.472317
1758, 0.293146, 20.467625, 0.472315
1759, 0.286687, 20.928751, 0.472315
1760, 0.295859, 20.279943, 0.472315
1761, 0.294301, 20.387281, 0.472333
1762, 0.292203, 20.533669, 0.472337
1763, 0.299987, 20.000862, 0.472339
1764, 0.292975, 20.479555, 0.472369
1765, 0.293205, 20.463499, 0.472369
1766, 0.289885, 20.697857, 0.472361
1767, 0.283449, 21.167850, 0.472361
1768, 0.287778, 20.849386, 0.472361
1769, 0.287337, 20.881418, 0.472355
1770, 0.299325, 20.045134, 0.472411
1771, 0.294936, 20.343399, 0.472379
1772, 0.296997, 20.202192, 0.472402
1773, 0.292738, 20.496176, 0.472401
1774, 0.300095, 19.993666, 0.472402
1775, 0.289779, 20.705469, 0.472389
1776, 0.291249, 20.600899, 0.472389
1777, 0.300575, 19.961708, 0.472419
1778, 0.301737, 19.884865, 0.472419
1779, 0.297481, 20.169369, 0.472419
1780, 0.301511, 19.899746, 0.472438
1781, 0.291568, 20.578367, 0.472434
1782, 0.298554, 20.096844, 0.472429
1783, 0.299966, 20.002249, 0.472428
1784, 0.298778, 20.081833, 0.472396
1785, 0.296316, 20.248671, 0.472396
1786, 0.302497, 19.834900, 0.472406
1787, 0.297164, 20.190851, 0.472403
1788, 0.296967, 20.204283, 0.472403
1789, 0.295995, 20.270611, 0.472260
1790, 0.298387, 20.108103, 0.472237
1791, 0.298798, 20.080488, 0.472237
1792, 0.291544, 20.580082, 0.472237
1793, 0.302195, 19.854757, 0.472237
1794, 0.303335, 19.780121, 0.472234
1795, 0.293862, 20.417753, 0.472235
1796, 0.299070, 20.062225, 0.472214
1797, 0.293895, 20.415430, 0.472214
1798, 0.296120, 20.262030, 0.472191
1799, 0.302134, 19.858707, 0.472208
1800, 0.297351, 20.178175, 0.472270
1801, 0.296603, 20.229050, 0.472268
1802, 0.295924, 20.275482, 0.472268
1803, 0.303801, 19.749754, 0.472251
1804, 0.302718, 19.820452, 0.472251
1805, 0.293138, 20.468164, 0.472285
1806, 0.298793, 20.080820, 0.472281
1807, 0.296229, 20.254633, 0.472229
1808, 0.300620, 19.958778, 0.472233
1809, 0.296177, 20.258175, 0.472228
1810, 0.302108, 19.860437, 0.472228
1811, 0.297357, 20.177732, 0.472228
1812, 0.290033, 20.687275, 0.472158
1813, 0.294417, 20.379288, 0.472129
1814, 0.295313, 20.317408, 0.472130
1815, 0.305517, 19.638813, 0.472132
1816, 0.298444, 20.104244, 0.472152
1817, 0.300252, 19.983221, 0.472261
1818, 0.298728, 20.085190, 0.472226
1819, 0.302153, 19.857458, 0.472249
1820, 0.300132, 19.991192, 0.472249
1821, 0.293931, 20.412985, 0.472254
1822, 0.302269, 19.849878, 0.472294
1823, 0.294871, 20.347908, 0.472290
1824, 0.300924, 19.938610, 0.472298
1825, 0.294847, 20.349533, 0.472282
1826, 0.293394, 20.450331, 0.472282
1827, 0.291390, 20.590954, 0.472269
1828, 0.289705, 20.710741, 0.472269
1829, 0.290082, 20.683819, 0.472271
1830, 0.299712, 20.019194, 0.472268
1831, 0.301333, 19.911533, 0.472263
1832, 0.301802, 19.880585, 0.472263
1833, 0.299022, 20.065393, 0.472258
1834, 0.298530, 20.098497, 0.472299
1835, 0.293865, 20.417513, 0.472299
1836, 0.298526, 20.098761, 0.472299
1837, 0.304699, 19.691542, 0.472306
1838, 0.305487, 19.640791, 0.472315
1839, 0.299028, 20.065044, 0.472345
1840, 0.301044, 19.930674, 0.472345
1841, 0.294408, 20.379875, 0.472390
1842, 0.295662, 20.293467, 0.472390
1843, 0.296886, 20.209759, 0.472390
1844, 0.288742, 20.779812, 0.472390
1845, 0.285443, 21.019932, 0.472390
1846, 0.298536, 20.098080, 0.472390
1847, 0.288855, 20.771658, 0.472356
1848, 0.291664, 20.571598, 0.472366
1849, 0.291395, 20.590578, 0.472371
1850, 0.284567, 21.084650, 0.472295
1851, 0.291062, 20.614195, 0.472295
1852, 0.286681, 20.929214, 0.472234
1853, 0.295802, 20.283810, 0.472235
1854, 0.298630, 20.091732, 0.472217
1855, 0.289487, 20.726347, 0.472242
1856, 0.294947, 20.342659, 0.472243
1857, 0.288916, 20.767262, 0.472242
1858, 0.289851, 20.700293, 0.472228
1859, 0.287590, 20.863005, 0.472226
1860, 0.290997, 20.618776, 0.472226
1861, 0.288814, 20.774622, 0.472287
1862, 0.287382, 20.878119, 0.472287
1863, 0.285856, 20.989611, 0.472275
1864, 0.293474, 20.444740, 0.472268
1865, 0.289270, 20.741861, 0.472283
1866, 0.287474, 20.871431, 0.472283
1867, 0.289830, 20.701786, 0.472147
1868, 0.290270, 20.670422, 0.472147
1869, 0.288269, 20.813898, 0.472147
1870, 0.291407, 20.589760, 0.472129
1871, 0.291167, 20.606709, 0.472129
1872, 0.287562, 20.865047, 0.472129
1873, 0.291154, 20.607653, 0.472133
1874, 0.288194, 20.819296, 0.472149
1875, 0.292432, 20.517624, 0.472152
1876, 0.284195, 21.112246, 0.472152
1877, 0.293103, 20.470587, 0.472170
1878, 0.280670, 21.377447, 0.472170
1879, 0.295833, 20.281708, 0.472170
1880, 0.288772, 20.777617, 0.472170
1881, 0.292226, 20.532047, 0.472201
1882, 0.286645, 20.931805, 0.472159
1883, 0.284069, 21.121660, 0.472199
1884, 0.292612, 20.504957, 0.472199
1885, 0.291118, 20.610168, 0.472199
1886, 0.282096, 21.269342, 0.472199
1887, 0.289122, 20.752483, 0.472216
1888, 0.290395, 20.661495, 0.472205
1889, 0.290022, 20.688082, 0.472127
1890, 0.289749, 20.707579, 0.472127
1891, 0.285470, 21.017944, 0.472119
1892, 0.297226, 20.186678, 0.472117
1893, 0.290923, 20.623987, 0.472117
1894, 0.295494, 20.304976, 0.472124
1895, 0.296971, 20.204004, 0.472228
1896, 0.287232, 20.889067, 0.472228
1897, 0.295010, 20.338268, 0.472236
1898, 0.293353, 20.453178, 0.472236
1899, 0.293624, 20.434330, 0.472222
1900, 0.294425, 20.378693, 0.472214
1901, 0.297016, 20.200928, 0.472214
1902, 0.292464, 20.515347, 0.472207
1903, 0.294347, 20.384109, 0.472206
1904, 0.295154, 20.328371, 0.472150
1905, 0.301507, 19.900017, 0.472150
1906, 0.294709, 20.359070, 0.472053
1907, 0.289530, 20.723270, 0.472045
1908, 0.286233, 20.961931, 0.472032
1909, 0.293972, 20.410082, 0.472032
1910, 0.298796, 20.080564, 0.472032
1911, 0.289849, 20.700439, 0.472037
1912, 0.291144, 20.608383, 0.472025
1913, 0.295754, 20.287109, 0.471983
1914, 0.290122, 20.680986, 0.471983
1915, 0.291815, 20.560989, 0.472004
1916, 0.295647, 20.294455, 0.472137
1917, 0.289518, 20.724123, 0.472157
1918, 0.293095, 20.471153, 0.472171
1919, 0.290240, 20.672527, 0.472165
1920, 0.288240, 20.815954, 0.472165
1921, 0.288512, 20.796350, 0.472164
1922, 0.287615, 20.861195, 0.472164
1923, 0.287706, 20.854616, 0.472149
1924, 0.283747, 21.145603, 0.472149
1925, 0.283694, 21.149538, 0.472149
1926, 0.285284, 21.031660, 0.472135
1927, 0.290318, 20.667007, 0.472136
1928, 0.290128, 20.680500, 0.472122
1929, 0.295595, 20.298071, 0.472123
1930, 0.289553, 20.721571, 0.472132
1931, 0.282345, 21.250620, 0.472091
1932, 0.293684, 20.430090, 0.472072
1933, 0.287694, 20.855494, 0.472071
1934, 0.290690, 20.640572, 0.472039
1935, 0.282427, 21.244404, 0.472039
1936, 0.289060, 20.756929, 0.472040
1937, 0.289770, 20.706097, 0.472040
1938, 0.291643, 20.573072, 0.472038
1939, 0.290699, 20.639917, 0.472043
1940, 0.291414, 20.589251, 0.472021
1941, 0.283080, 21.195412, 0.472074
1942, 0.285520, 21.014286, 0.472155
1943, 0.296565, 20.231628, 0.472156
1944, 0.289440, 20.729691, 0.472141
1945, 0.290347, 20.664900, 0.472171
1946, 0.290625, 20.645147, 0.472194
1947, 0.286728, 20.925791, 0.472194
1948, 0.288696, 20.783123, 0.472194
1949, 0.287018, 20.904638, 0.472194
1950, 0.289107, 20.753546, 0.472194
1951, 0.285475, 21.017574, 0.472213
1952, 0.289400, 20.732557, 0.472229
1953, 0.284956, 21.055906, 0.472229
1954, 0.287081, 20.900019, 0.472238
1955, 0.289647, 20.714905, 0.472235
1956, 0.290509, 20.653397, 0.472235
1957, 0.291496, 20.583475, 0.472235
1958, 0.289716, 20.709925, 0.472253
1959, 0.285588, 21.009275, 0.472210
1960, 0.289094, 20.754490, 0.472206
1961, 0.291765, 20.564512, 0.472203
1962, 0.292745, 20.495644, 0.472215
1963, 0.287639, 20.859470, 0.472214
1964, 0.287104, 20.898365, 0.472214
1965, 0.284130, 21.117069, 0.472214
1966, 0.285312, 21.029577, 0.472215
1967, 0.287580, 20.863791, 0.472216
1968, 0.288100, 20.826115, 0.472216
1969, 0.291293, 20.597832, 0.472168
1970, 0.293703, 20.428770, 0.472138
1971, 0.290607, 20.646406, 0.472143
1972, 0.294299, 20.387428, 0.472128
1973, 0.299264, 20.049181, 0.472137
1974, 0.287564, 20.864899, 0.472137
1975, 0.291747, 20.565756, 0.472151
1976, 0.288022, 20.831747, 0.472222
1977, 0.296869, 20.210947, 0.472232
1978, 0.287003, 20.905712, 0.472169
1979, 0.291471, 20.585241, 0.472169
1980, 0.296788, 20.216459, 0.472169
1981, 0.291070, 20.613586, 0.472130
1982, 0.291902, 20.554810, 0.472067
1983, 0.288565, 20.792517, 0.472077
1984, 0.285025, 21.050812, 0.472077
1985, 0.287670, 20.857243, 0.472065
1986, 0.289309, 20.739105, 0.472065
1987, 0.282037, 21.273773, 0.472065
1988, 0.286107, 20.971189, 0.472065
1989, 0.286453, 20.945862, 0.472079
1990, 0.291280, 20.598730, 0.472084
1991, 0.286945, 20.909964, 0.472097
1992, 0.290875, 20.627445, 0.472079
1993, 0.282294, 21.254402, 0.472079
1994, 0.286939, 20.910374, 0.472055
1995, 0.288610, 20.789289, 0.472054
1996, 0.289932, 20.694477, 0.472054
1997, 0.284120, 21.117811, 0.472054
1998, 0.285314, 21.029490, 0.472054
1999, 0.288322, 20.810055, 0.472054
2000, 0.286902, 20.913084, 0.472054
2001, 0.285902, 20.986193, 0.472054
2002, 0.280768, 21.369951, 0.471916
2003, 0.281503, 21.314194, 0.472002
2004, 0.281823, 21.289965, 0.472001
2005, 0.284432, 21.094671, 0.472002
2006, 0.281483, 21.315639, 0.472002
2007, 0.280237, 21.410450, 0.472002
2008, 0.287595, 20.862705, 0.472023
2009, 0.278407, 21.551205, 0.472019
2010, 0.284597, 21.082476, 0.472019
2011, 0.276228, 21.721224, 0.472010
2012, 0.281043, 21.349020, 0.472010
2013, 0.281682, 21.300594, 0.471983
2014, 0.284835, 21.064840, 0.471983
2015, 0.286087, 20.972630, 0.472036
2016, 0.281054, 21.348200, 0.471971
2017, 0.287701, 20.855015, 0.471953
2018, 0.289228, 20.744854, 0.471955
2019, 0.285460, 21.018684, 0.471965
2020, 0.289359, 20.735489, 0.471965
2021, 0.277465, 21.624378, 0.471998
2022, 0.278506, 21.543554, 0.471942
2023, 0.280550, 21.386593, 0.471942
2024, 0.277129, 21.650553, 0.471941
2025, 0.283717, 21.147799, 0.471979
2026, 0.289696, 20.711340, 0.471890
2027, 0.283008, 21.200844, 0.471889
2028, 0.291019, 20.617210, 0.471890
2029, 0.283872, 21.136312, 0.471889
2030, 0.277624, 21.611980, 0.471889
2031, 0.279479, 21.468515, 0.471912
2032, 0.281421, 21.320339, 0.471949
2033, 0.285673, 21.003069, 0.471949
2034, 0.284714, 21.073746, 0.471947
2035, 0.284118, 21.118013, 0.471947
2036, 0.284456, 21.092890, 0.471947
2037, 0.274653, 21.845760, 0.472017
2038, 0.281764, 21.294386, 0.472053
2039, 0.278890, 21.513863, 0.472054
2040, 0.282441, 21.243376, 0.472056
2041, 0.285795, 20.994045, 0.472051
2042, 0.279935, 21.433527, 0.472057
2043, 0.277415, 21.628212, 0.472062
