Time, I, Bit coin,Price
1376, 0.000000, 0.000000, 0.542157
1377, 0.000000, 0.000000, 0.542157
1378, 0.000000, 0.000000, 0.542157
1379, 0.000000, 0.000000, 0.542157
1380, 0.000000, 0.000000, 0.542157
1381, 0.000000, 0.000000, 0.542157
1382, 0.000000, 0.000000, 0.542157
1383, 0.000000, 0.000000, 0.542157
1384, 0.000000, 0.000000, 0.542157
1385, 0.000000, 0.000000, 0.542157
1386, 0.000000, 0.000000, 0.542157
1387, 0.000000, 0.000000, 0.542157
1388, 0.000000, 0.000000, 0.542157
1389, 0.000000, 0.000000, 0.542157
1390, 0.000000, 0.000000, 0.542157
1391, 0.000000, 0.000000, 0.542157
1392, 0.000000, 0.000000, 0.542157
1393, 0.000000, 0.000000, 0.542157
1394, 0.000000, 0.000000, 0.542157
1395, 0.000000, 0.000000, 0.542157
1396, 0.000000, 0.000000, 0.542157
1397, 0.000000, 0.000000, 0.542157
1398, 0.000000, 0.000000, 0.542157
1399, 0.000000, 0.000000, 0.542157
1400, 0.000000, 0.000000, 0.542157
1401, 0.000000, 0.000000, 0.542157
1402, 0.000000, 0.000000, 0.542157
1403, 0.000000, 0.000000, 0.542157
1404, 0.000000, 0.000000, 0.542157
1405, 0.000000, 0.000000, 0.542157
1406, 0.000000, 0.000000, 0.542157
1407, 0.000000, 0.000000, 0.542157
1408, 0.000000, 0.000000, 0.542157
1409, 0.000000, 0.000000, 0.542157
1410, 0.000000, 0.000000, 0.542157
1411, 0.000000, 0.000000, 0.542157
1412, 0.000000, 0.000000, 0.542157
1413, 0.000000, 0.000000, 0.542157
1414, 0.000000, 0.000000, 0.542157
1415, 0.000000, 0.000000, 0.542157
1416, 0.000000, 0.000000, 0.542157
1417, 0.000000, 0.000000, 0.542157
1418, 0.000000, 0.000000, 0.542157
1419, 0.000000, 0.000000, 0.542157
1420, 0.000000, 0.000000, 0.542157
1421, 0.000000, 0.000000, 0.542157
1422, 0.000000, 0.000000, 0.542157
1423, 0.000000, 0.000000, 0.542157
1424, 0.000000, 0.000000, 0.542157
1425, 0.000000, 0.000000, 0.542157
1426, 0.000000, 0.000000, 0.542157
1427, 0.000000, 0.000000, 0.542157
1428, 0.000000, 0.000000, 0.542157
1429, 0.000000, 0.000000, 0.542157
1430, 0.000000, 0.000000, 0.542157
1431, 0.000000, 0.000000, 0.542157
1432, 0.000000, 0.000000, 0.542157
1433, 0.000000, 0.000000, 0.542157
1434, 0.000000, 0.000000, 0.542157
1435, 0.000000, 0.000000, 0.542157
1436, 0.000000, 0.000000, 0.542157
1437, 0.000000, 0.000000, 0.542157
1438, 0.000000, 0.000000, 0.542157
1439, 0.000000, 0.000000, 0.542157
1440, 0.000000, 0.000000, 0.542157
1441, 0.000000, 0.000000, 0.542157
1442, 0.000000, 0.000000, 0.542157
1443, 0.000000, 0.000000, 0.542157
1444, 0.000000, 0.000000, 0.542157
1445, 0.000000, 0.000000, 0.542157
1446, 0.000000, 0.000000, 0.542157
1447, 0.000000, 0.000000, 0.542157
1448, 0.000000, 0.000000, 0.542157
1449, 0.000000, 0.000000, 0.542157
1450, 0.000000, 0.000000, 0.542157
1451, 0.000000, 0.000000, 0.542157
1452, 0.000000, 0.000000, 0.542157
1453, 0.000000, 0.000000, 0.542157
1454, 0.000000, 0.000000, 0.542157
1455, 0.000000, 0.000000, 0.542157
1456, 0.000000, 0.000000, 0.542157
1457, 0.000000, 0.000000, 0.542157
1458, 0.000000, 0.000000, 0.542157
1459, 0.000000, 0.000000, 0.542157
1460, 0.000000, 0.000000, 0.542157
1461, 0.000000, 0.000000, 0.542157
1462, 0.000000, 0.000000, 0.542157
1463, 0.000000, 0.000000, 0.542157
1464, 0.000000, 0.000000, 0.542157
1465, 0.000000, 0.000000, 0.542157
1466, 0.000000, 0.000000, 0.542157
1467, 0.000000, 0.000000, 0.542157
1468, 0.000000, 0.000000, 0.542157
1469, 0.000000, 0.000000, 0.542157
1470, 0.000000, 0.000000, 0.542157
1471, 0.000000, 0.000000, 0.542157
1472, 0.000000, 0.000000, 0.542157
1473, 0.000000, 0.000000, 0.542157
1474, 0.000000, 0.000000, 0.542157
1475, 0.000000, 0.000000, 0.542157
1476, 0.000000, 0.000000, 0.542157
1477, 0.000000, 0.000000, 0.542157
1478, 0.000000, 0.000000, 0.542157
1479, 0.000000, 0.000000, 0.542157
1480, 0.000000, 0.000000, 0.542157
1481, 0.000000, 0.000000, 0.542157
1482, 0.000000, 0.000000, 0.542157
1483, 0.000000, 0.000000, 0.542157
1484, 0.000000, 0.000000, 0.542157
1485, 0.000000, 0.000000, 0.542157
1486, 0.000000, 0.000000, 0.542157
1487, 0.000000, 0.000000, 0.542157
1488, 0.000000, 0.000000, 0.542157
1489, 0.000000, 0.000000, 0.542157
1490, 0.000000, 0.000000, 0.542157
1491, 0.000000, 0.000000, 0.542157
1492, 0.000000, 0.000000, 0.542157
1493, 0.000000, 0.000000, 0.542157
1494, 0.000000, 0.000000, 0.542157
1495, 0.000000, 0.000000, 0.542157
1496, 0.000000, 0.000000, 0.542157
1497, 0.000000, 0.000000, 0.542157
1498, 0.000000, 0.000000, 0.542157
1499, 0.000000, 0.000000, 0.542157
1500, 0.000000, 0.000000, 0.542157
1501, 0.000000, 0.000000, 0.542157
1502, 0.000000, 0.000000, 0.542157
1503, 0.000000, 0.000000, 0.542157
1504, 0.000000, 0.000000, 0.542157
1505, 0.000000, 0.000000, 0.542157
1506, 0.000000, 0.000000, 0.542157
1507, 0.000000, 0.000000, 0.542157
1508, 0.000000, 0.000000, 0.542157
1509, 0.000000, 0.000000, 0.542157
1510, 0.000000, 0.000000, 0.542157
1511, 0.000000, 0.000000, 0.542157
1512, 0.000000, 0.000000, 0.542157
1513, 0.000000, 0.000000, 0.542157
1514, 0.000000, 0.000000, 0.542157
1515, 0.000000, 0.000000, 0.542157
1516, 0.000000, 0.000000, 0.542157
1517, 0.000000, 0.000000, 0.542157
1518, 0.000000, 0.000000, 0.542157
1519, 0.000000, 0.000000, 0.542157
1520, 0.000000, 0.000000, 0.542157
1521, 0.000000, 0.000000, 0.542157
1522, 0.000000, 0.000000, 0.542157
1523, 0.000000, 0.000000, 0.542157
1524, 0.000000, 0.000000, 0.542157
1525, 0.000000, 0.000000, 0.542157
1526, 0.000000, 0.000000, 0.542157
1527, 0.000000, 0.000000, 0.542157
1528, 0.000000, 0.000000, 0.542157
1529, 0.000000, 0.000000, 0.542157
1530, 0.000000, 0.000000, 0.542157
1531, 0.000000, 0.000000, 0.542157
1532, 0.000000, 0.000000, 0.542157
1533, 0.000000, 0.000000, 0.542157
1534, 0.000000, 0.000000, 0.542157
1535, 0.000000, 0.000000, 0.542157
1536, 0.000000, 0.000000, 0.542157
1537, 0.000000, 0.000000, 0.542157
1538, 0.000000, 0.000000, 0.542157
1539, 0.000000, 0.000000, 0.542157
1540, 0.000000, 0.000000, 0.542157
1541, 0.000000, 0.000000, 0.542157
1542, 0.000000, 0.000000, 0.542157
1543, 0.000000, 0.000000, 0.542157
1544, 0.000000, 0.000000, 0.542157
1545, 0.000000, 0.000000, 0.542157
1546, 0.000000, 0.000000, 0.542157
1547, 0.000000, 0.000000, 0.542157
1548, 0.000000, 0.000000, 0.542157
1549, 0.000000, 0.000000, 0.542157
1550, 0.000000, 0.000000, 0.542157
1551, 0.000000, 0.000000, 0.542157
1552, 0.000000, 0.000000, 0.542157
1553, 0.000000, 0.000000, 0.542157
1554, 0.000000, 0.000000, 0.542157
1555, 0.000000, 0.000000, 0.542157
1556, 0.000000, 0.000000, 0.542157
1557, 0.000000, 0.000000, 0.542157
1558, 0.000000, 0.000000, 0.542157
1559, 0.000000, 0.000000, 0.542157
1560, 0.000000, 0.000000, 0.542157
1561, 0.000000, 0.000000, 0.542157
1562, 0.000000, 0.000000, 0.542157
1563, 0.000000, 0.000000, 0.542157
1564, 0.000000, 0.000000, 0.542157
1565, 0.000000, 0.000000, 0.542157
1566, 0.000000, 0.000000, 0.542157
1567, 0.000000, 0.000000, 0.542157
1568, 0.000000, 0.000000, 0.542157
1569, 0.000000, 0.000000, 0.542157
1570, 0.000000, 0.000000, 0.542157
1571, 0.000000, 0.000000, 0.542157
1572, 0.000000, 0.000000, 0.542157
1573, 0.000000, 0.000000, 0.542157
1574, 0.000000, 0.000000, 0.542157
1575, 0.000000, 0.000000, 0.542157
1576, 0.000000, 0.000000, 0.542157
1577, 0.000000, 0.000000, 0.542157
1578, 0.000000, 0.000000, 0.542157
1579, 0.000000, 0.000000, 0.542157
1580, 0.000000, 0.000000, 0.542157
1581, 0.000000, 0.000000, 0.542157
1582, 0.000000, 0.000000, 0.542157
1583, 0.000000, 0.000000, 0.542157
1584, 0.000000, 0.000000, 0.542157
1585, 0.000000, 0.000000, 0.542157
1586, 0.000000, 0.000000, 0.542157
1587, 0.000000, 0.000000, 0.542157
1588, 0.000000, 0.000000, 0.542157
1589, 0.000000, 0.000000, 0.542157
1590, 0.000000, 0.000000, 0.542157
1591, 0.000000, 0.000000, 0.542157
1592, 0.000000, 0.000000, 0.542157
1593, 0.000000, 0.000000, 0.542157
1594, 0.000000, 0.000000, 0.542157
1595, 0.000000, 0.000000, 0.542157
1596, 0.000000, 0.000000, 0.542157
1597, 0.000000, 0.000000, 0.542157
1598, 0.000000, 0.000000, 0.542157
1599, 0.000000, 0.000000, 0.542157
1600, 0.000000, 0.000000, 0.542157
1601, 0.000000, 0.000000, 0.542157
1602, 0.000000, 0.000000, 0.542157
1603, 0.000000, 0.000000, 0.542157
1604, 0.000000, 0.000000, 0.542157
1605, 0.000000, 0.000000, 0.542157
1606, 0.000000, 0.000000, 0.542157
1607, 0.000000, 0.000000, 0.542157
1608, 0.000000, 0.000000, 0.542157
1609, 0.000000, 0.000000, 0.542157
1610, 0.000000, 0.000000, 0.542157
1611, 0.000000, 0.000000, 0.542157
1612, 0.000000, 0.000000, 0.542157
1613, 0.000000, 0.000000, 0.542157
1614, 0.000000, 0.000000, 0.542157
1615, 0.000000, 0.000000, 0.542157
1616, 0.000000, 0.000000, 0.542157
1617, 0.000000, 0.000000, 0.542157
1618, 0.000000, 0.000000, 0.542157
1619, 0.000000, 0.000000, 0.542157
1620, 0.000000, 0.000000, 0.542157
1621, 0.000000, 0.000000, 0.542157
1622, 0.000000, 0.000000, 0.542157
1623, 0.000000, 0.000000, 0.542157
1624, 0.000000, 0.000000, 0.542157
1625, 0.000000, 0.000000, 0.542157
1626, 0.000000, 0.000000, 0.542157
1627, 0.000000, 0.000000, 0.542157
1628, 0.000000, 0.000000, 0.542157
1629, 0.000000, 0.000000, 0.542157
1630, 0.000000, 0.000000, 0.542157
1631, 0.000000, 0.000000, 0.542157
1632, 0.000000, 0.000000, 0.542157
1633, 0.000000, 0.000000, 0.542157
1634, 0.000000, 0.000000, 0.542157
1635, 0.000000, 0.000000, 0.542157
1636, 0.000000, 0.000000, 0.542157
1637, 0.000000, 0.000000, 0.542157
1638, 0.000000, 0.000000, 0.542157
1639, 0.000000, 0.000000, 0.542157
1640, 0.000000, 0.000000, 0.542157
1641, 0.000000, 0.000000, 0.542157
1642, 0.000000, 0.000000, 0.542157
1643, 0.000000, 0.000000, 0.542157
1644, 0.000000, 0.000000, 0.542157
1645, 0.000000, 0.000000, 0.542157
1646, 0.000000, 0.000000, 0.542157
1647, 0.000000, 0.000000, 0.542157
1648, 0.000000, 0.000000, 0.542157
1649, 0.000000, 0.000000, 0.542157
1650, 0.000000, 0.000000, 0.542157
1651, 0.000000, 0.000000, 0.542157
1652, 0.000000, 0.000000, 0.542157
1653, 0.000000, 0.000000, 0.542157
1654, 0.000000, 0.000000, 0.542157
1655, 0.000000, 0.000000, 0.542157
1656, 0.000000, 0.000000, 0.542157
1657, 0.000000, 0.000000, 0.542157
1658, 0.000000, 0.000000, 0.542157
1659, 0.000000, 0.000000, 0.542157
1660, 0.000000, 0.000000, 0.542157
1661, 0.000000, 0.000000, 0.542157
1662, 0.000000, 0.000000, 0.542157
1663, 0.000000, 0.000000, 0.542157
1664, 0.000000, 0.000000, 0.542157
1665, 0.000000, 0.000000, 0.542157
1666, 0.000000, 0.000000, 0.542157
1667, 0.000000, 0.000000, 0.542157
1668, 0.000000, 0.000000, 0.542157
1669, 0.000000, 0.000000, 0.542157
1670, 0.000000, 0.000000, 0.542157
1671, 0.000000, 0.000000, 0.542157
1672, 0.000000, 0.000000, 0.542157
1673, 0.000000, 0.000000, 0.542157
1674, 0.000000, 0.000000, 0.542157
1675, 0.000000, 0.000000, 0.542157
1676, 0.000000, 0.000000, 0.542157
1677, 0.000000, 0.000000, 0.542157
1678, 0.000000, 0.000000, 0.542157
1679, 0.000000, 0.000000, 0.542157
1680, 0.000000, 0.000000, 0.542157
1681, 0.000000, 0.000000, 0.542157
1682, 0.000000, 0.000000, 0.542157
1683, 0.000000, 0.000000, 0.542157
1684, 0.000000, 0.000000, 0.542157
1685, 0.000000, 0.000000, 0.542157
1686, 0.000000, 0.000000, 0.542157
1687, 0.000000, 0.000000, 0.542157
1688, 0.000000, 0.000000, 0.542157
1689, 0.000000, 0.000000, 0.542157
1690, 0.000000, 0.000000, 0.542157
1691, 0.000000, 0.000000, 0.542157
1692, 0.000000, 0.000000, 0.542157
1693, 0.000000, 0.000000, 0.542157
1694, 0.000000, 0.000000, 0.542157
1695, 0.000000, 0.000000, 0.542157
1696, 0.000000, 0.000000, 0.542157
1697, 0.000000, 0.000000, 0.542157
1698, 0.000000, 0.000000, 0.542157
1699, 0.000000, 0.000000, 0.542157
1700, 0.000000, 0.000000, 0.542157
1701, 0.000000, 0.000000, 0.542157
1702, 0.000000, 0.000000, 0.542157
1703, 0.000000, 0.000000, 0.542157
1704, 0.000000, 0.000000, 0.542157
1705, 0.000000, 0.000000, 0.542157
1706, 0.000000, 0.000000, 0.542157
1707, 0.000000, 0.000000, 0.542157
1708, 0.000000, 0.000000, 0.542157
1709, 0.000000, 0.000000, 0.542157
1710, 0.000000, 0.000000, 0.542157
1711, 0.000000, 0.000000, 0.542157
1712, 0.000000, 0.000000, 0.542157
1713, 0.000000, 0.000000, 0.542157
1714, 0.000000, 0.000000, 0.542157
1715, 0.000000, 0.000000, 0.542157
1716, 0.000000, 0.000000, 0.542157
1717, 0.000000, 0.000000, 0.542157
1718, 0.000000, 0.000000, 0.542157
1719, 0.000000, 0.000000, 0.542157
1720, 0.000000, 0.000000, 0.542157
1721, 0.000000, 0.000000, 0.542157
1722, 0.000000, 0.000000, 0.542157
1723, 0.000000, 0.000000, 0.542157
1724, 0.000000, 0.000000, 0.542157
1725, 0.000000, 0.000000, 0.542157
1726, 0.000000, 0.000000, 0.542157
1727, 0.000000, 0.000000, 0.542157
1728, 0.000000, 0.000000, 0.542157
1729, 0.000000, 0.000000, 0.542157
1730, 0.000000, 0.000000, 0.542157
1731, 0.000000, 0.000000, 0.542157
1732, 0.000000, 0.000000, 0.542157
1733, 0.000000, 0.000000, 0.542157
1734, 0.000000, 0.000000, 0.542157
1735, 0.000000, 0.000000, 0.542157
1736, 0.000000, 0.000000, 0.542157
1737, 0.000000, 0.000000, 0.542157
1738, 0.000000, 0.000000, 0.542157
1739, 0.000000, 0.000000, 0.542157
1740, 0.000000, 0.000000, 0.542157
1741, 0.000000, 0.000000, 0.542157
1742, 0.000000, 0.000000, 0.542157
1743, 0.000000, 0.000000, 0.542157
1744, 0.000000, 0.000000, 0.542157
1745, 0.000000, 0.000000, 0.542157
1746, 0.000000, 0.000000, 0.542157
1747, 0.000000, 0.000000, 0.542157
1748, 0.000000, 0.000000, 0.542157
1749, 0.000000, 0.000000, 0.542157
1750, 0.000000, 0.000000, 0.542157
1751, 0.000000, 0.000000, 0.542157
1752, 0.000000, 0.000000, 0.542157
1753, 0.000000, 0.000000, 0.542157
1754, 0.000000, 0.000000, 0.542157
1755, 0.000000, 0.000000, 0.542157
1756, 0.000000, 0.000000, 0.542157
1757, 0.000000, 0.000000, 0.542157
1758, 0.000000, 0.000000, 0.542157
1759, 0.000000, 0.000000, 0.542157
1760, 0.000000, 0.000000, 0.542157
1761, 0.000000, 0.000000, 0.542157
1762, 0.000000, 0.000000, 0.542157
1763, 0.000000, 0.000000, 0.542157
1764, 0.000000, 0.000000, 0.542157
1765, 0.000000, 0.000000, 0.542157
1766, 0.000000, 0.000000, 0.542157
1767, 0.000000, 0.000000, 0.542157
1768, 0.000000, 0.000000, 0.542157
1769, 0.000000, 0.000000, 0.542157
1770, 0.000000, 0.000000, 0.542157
1771, 0.000000, 0.000000, 0.542157
1772, 0.000000, 0.000000, 0.542157
1773, 0.000000, 0.000000, 0.542157
1774, 0.000000, 0.000000, 0.542157
1775, 0.000000, 0.000000, 0.542157
1776, 0.000000, 0.000000, 0.542157
1777, 0.000000, 0.000000, 0.542157
1778, 0.000000, 0.000000, 0.542157
1779, 0.000000, 0.000000, 0.542157
1780, 0.000000, 0.000000, 0.542157
1781, 0.000000, 0.000000, 0.542157
1782, 0.000000, 0.000000, 0.542157
1783, 0.000000, 0.000000, 0.542157
1784, 0.000000, 0.000000, 0.542157
1785, 0.000000, 0.000000, 0.542157
1786, 0.000000, 0.000000, 0.542157
1787, 0.000000, 0.000000, 0.542157
1788, 0.000000, 0.000000, 0.542157
1789, 0.000000, 0.000000, 0.542157
1790, 0.000000, 0.000000, 0.542157
1791, 0.000000, 0.000000, 0.542157
1792, 0.000000, 0.000000, 0.542157
1793, 0.000000, 0.000000, 0.542157
1794, 0.000000, 0.000000, 0.542157
1795, 0.000000, 0.000000, 0.542157
1796, 0.000000, 0.000000, 0.542157
1797, 0.000000, 0.000000, 0.542157
1798, 0.000000, 0.000000, 0.542157
1799, 0.000000, 0.000000, 0.542157
1800, 0.000000, 0.000000, 0.542157
1801, 0.000000, 0.000000, 0.542157
1802, 0.000000, 0.000000, 0.542157
1803, 0.000000, 0.000000, 0.542157
1804, 0.000000, 0.000000, 0.542157
1805, 0.000000, 0.000000, 0.542157
1806, 0.000000, 0.000000, 0.542157
1807, 0.000000, 0.000000, 0.542157
1808, 0.000000, 0.000000, 0.542157
1809, 0.000000, 0.000000, 0.542157
1810, 0.000000, 0.000000, 0.542157
1811, 0.000000, 0.000000, 0.542157
1812, 0.000000, 0.000000, 0.542157
1813, 0.000000, 0.000000, 0.542157
1814, 0.000000, 0.000000, 0.542157
1815, 0.000000, 0.000000, 0.542157
1816, 0.000000, 0.000000, 0.542157
1817, 0.000000, 0.000000, 0.542157
1818, 0.000000, 0.000000, 0.542157
1819, 0.000000, 0.000000, 0.542157
1820, 0.000000, 0.000000, 0.542157
1821, 0.000000, 0.000000, 0.542157
1822, 0.000000, 0.000000, 0.542157
1823, 0.000000, 0.000000, 0.542157
1824, 0.000000, 0.000000, 0.542157
1825, 0.000000, 0.000000, 0.542157
1826, 0.000000, 0.000000, 0.542157
1827, 0.000000, 0.000000, 0.542157
1828, 0.000000, 0.000000, 0.542157
1829, 0.000000, 0.000000, 0.542157
1830, 0.000000, 0.000000, 0.542157
1831, 0.000000, 0.000000, 0.542157
1832, 0.000000, 0.000000, 0.542157
1833, 0.000000, 0.000000, 0.542157
1834, 0.000000, 0.000000, 0.542157
1835, 0.000000, 0.000000, 0.542157
1836, 0.000000, 0.000000, 0.542157
1837, 0.000000, 0.000000, 0.542157
1838, 0.000000, 0.000000, 0.542157
1839, 0.000000, 0.000000, 0.542157
1840, 0.000000, 0.000000, 0.542157
1841, 0.000000, 0.000000, 0.542157
1842, 0.000000, 0.000000, 0.542157
1843, 0.000000, 0.000000, 0.542157
1844, 0.000000, 0.000000, 0.542157
1845, 0.000000, 0.000000, 0.542157
1846, 0.000000, 0.000000, 0.542157
1847, 0.000000, 0.000000, 0.542157
1848, 0.000000, 0.000000, 0.542157
1849, 0.000000, 0.000000, 0.542157
1850, 0.000000, 0.000000, 0.542157
1851, 0.000000, 0.000000, 0.542157
1852, 0.000000, 0.000000, 0.542157
1853, 0.000000, 0.000000, 0.542157
1854, 0.000000, 0.000000, 0.542157
1855, 0.000000, 0.000000, 0.542157
1856, 0.000000, 0.000000, 0.542157
1857, 0.000000, 0.000000, 0.542157
1858, 0.000000, 0.000000, 0.542157
1859, 0.000000, 0.000000, 0.542157
1860, 0.000000, 0.000000, 0.542157
1861, 0.000000, 0.000000, 0.542157
1862, 0.000000, 0.000000, 0.542157
1863, 0.000000, 0.000000, 0.542157
1864, 0.000000, 0.000000, 0.542157
1865, 0.000000, 0.000000, 0.542157
1866, 0.000000, 0.000000, 0.542157
1867, 0.000000, 0.000000, 0.542157
1868, 0.000000, 0.000000, 0.542157
1869, 0.000000, 0.000000, 0.542157
1870, 0.000000, 0.000000, 0.542157
1871, 0.000000, 0.000000, 0.542157
1872, 0.000000, 0.000000, 0.542157
1873, 0.000000, 0.000000, 0.542157
1874, 0.000000, 0.000000, 0.542157
1875, 0.000000, 0.000000, 0.542157
1876, 0.000000, 0.000000, 0.542157
1877, 0.000000, 0.000000, 0.542157
1878, 0.000000, 0.000000, 0.542157
1879, 0.000000, 0.000000, 0.542157
1880, 0.000000, 0.000000, 0.542157
1881, 0.000000, 0.000000, 0.542157
1882, 0.000000, 0.000000, 0.542157
1883, 0.000000, 0.000000, 0.542157
1884, 0.000000, 0.000000, 0.542157
1885, 0.000000, 0.000000, 0.542157
1886, 0.000000, 0.000000, 0.542157
1887, 0.000000, 0.000000, 0.542157
1888, 0.000000, 0.000000, 0.542157
1889, 0.000000, 0.000000, 0.542157
1890, 0.000000, 0.000000, 0.542157
1891, 0.000000, 0.000000, 0.542157
1892, 0.000000, 0.000000, 0.542157
1893, 0.000000, 0.000000, 0.542157
1894, 0.000000, 0.000000, 0.542157
1895, 0.000000, 0.000000, 0.542157
1896, 0.000000, 0.000000, 0.542157
1897, 0.000000, 0.000000, 0.542157
1898, 0.000000, 0.000000, 0.542157
1899, 0.000000, 0.000000, 0.542157
1900, 0.000000, 0.000000, 0.542157
1901, 0.000000, 0.000000, 0.542157
1902, 0.000000, 0.000000, 0.542157
1903, 0.000000, 0.000000, 0.542157
1904, 0.000000, 0.000000, 0.542157
1905, 0.000000, 0.000000, 0.542157
1906, 0.000000, 0.000000, 0.542157
1907, 0.000000, 0.000000, 0.542157
1908, 0.000000, 0.000000, 0.542157
1909, 0.000000, 0.000000, 0.542157
1910, 0.000000, 0.000000, 0.542157
1911, 0.000000, 0.000000, 0.542157
1912, 0.000000, 0.000000, 0.542157
1913, 0.000000, 0.000000, 0.542157
1914, 0.000000, 0.000000, 0.542157
1915, 0.000000, 0.000000, 0.542157
1916, 0.000000, 0.000000, 0.542157
1917, 0.000000, 0.000000, 0.542157
1918, 0.000000, 0.000000, 0.542157
1919, 0.000000, 0.000000, 0.542157
1920, 0.000000, 0.000000, 0.542157
1921, 0.000000, 0.000000, 0.542157
1922, 0.000000, 0.000000, 0.542157
1923, 0.000000, 0.000000, 0.542157
1924, 0.000000, 0.000000, 0.542157
1925, 0.000000, 0.000000, 0.542157
1926, 0.000000, 0.000000, 0.542157
1927, 0.000000, 0.000000, 0.542157
1928, 0.000000, 0.000000, 0.542157
1929, 0.000000, 0.000000, 0.542157
1930, 0.000000, 0.000000, 0.542157
1931, 0.000000, 0.000000, 0.542157
1932, 0.000000, 0.000000, 0.542157
1933, 0.000000, 0.000000, 0.542157
1934, 0.000000, 0.000000, 0.542157
1935, 0.000000, 0.000000, 0.542157
1936, 0.000000, 0.000000, 0.542157
1937, 0.000000, 0.000000, 0.542157
1938, 0.000000, 0.000000, 0.542157
1939, 0.000000, 0.000000, 0.542157
1940, 0.000000, 0.000000, 0.542157
1941, 0.000000, 0.000000, 0.542157
1942, 0.000000, 0.000000, 0.542157
1943, 0.000000, 0.000000, 0.542157
1944, 0.000000, 0.000000, 0.542157
1945, 0.000000, 0.000000, 0.542157
1946, 0.000000, 0.000000, 0.542157
1947, 0.000000, 0.000000, 0.542157
1948, 0.000000, 0.000000, 0.542157
1949, 0.000000, 0.000000, 0.542157
1950, 0.000000, 0.000000, 0.542157
1951, 0.000000, 0.000000, 0.542157
1952, 0.000000, 0.000000, 0.542157
1953, 0.000000, 0.000000, 0.542157
1954, 0.000000, 0.000000, 0.542157
1955, 0.000000, 0.000000, 0.542157
1956, 0.000000, 0.000000, 0.542157
1957, 0.000000, 0.000000, 0.542157
1958, 0.000000, 0.000000, 0.542157
1959, 0.000000, 0.000000, 0.542157
1960, 0.000000, 0.000000, 0.542157
1961, 0.000000, 0.000000, 0.542157
1962, 0.000000, 0.000000, 0.542157
1963, 0.000000, 0.000000, 0.542157
1964, 0.000000, 0.000000, 0.542157
1965, 0.000000, 0.000000, 0.542157
1966, 0.000000, 0.000000, 0.542157
1967, 0.000000, 0.000000, 0.542157
1968, 0.000000, 0.000000, 0.542157
1969, 0.000000, 0.000000, 0.542157
1970, 0.000000, 0.000000, 0.542157
1971, 0.000000, 0.000000, 0.542157
1972, 0.000000, 0.000000, 0.542157
1973, 0.000000, 0.000000, 0.542157
1974, 0.000000, 0.000000, 0.542157
1975, 0.000000, 0.000000, 0.542157
1976, 0.000000, 0.000000, 0.542157
1977, 0.000000, 0.000000, 0.542157
1978, 0.000000, 0.000000, 0.542157
1979, 0.000000, 0.000000, 0.542157
1980, 0.000000, 0.000000, 0.542157
1981, 0.000000, 0.000000, 0.542157
1982, 0.000000, 0.000000, 0.542157
1983, 0.000000, 0.000000, 0.542157
1984, 0.000000, 0.000000, 0.542157
1985, 0.000000, 0.000000, 0.542157
1986, 0.000000, 0.000000, 0.542157
1987, 0.000000, 0.000000, 0.542157
1988, 0.000000, 0.000000, 0.542157
1989, 0.000000, 0.000000, 0.542157
1990, 0.000000, 0.000000, 0.542157
1991, 0.000000, 0.000000, 0.542157
1992, 0.000000, 0.000000, 0.542157
1993, 0.000000, 0.000000, 0.542157
1994, 0.000000, 0.000000, 0.542157
1995, 0.000000, 0.000000, 0.542157
1996, 0.000000, 0.000000, 0.542157
1997, 0.000000, 0.000000, 0.542157
1998, 0.000000, 0.000000, 0.542157
1999, 0.000000, 0.000000, 0.542157
2000, 0.000000, 0.000000, 0.542157
2001, 0.000000, 0.000000, 0.542157
2002, 0.000000, 0.000000, 0.542157
2003, 0.000000, 0.000000, 0.542157
2004, 0.000000, 0.000000, 0.542157
2005, 0.000000, 0.000000, 0.542157
2006, 0.000000, 0.000000, 0.542157
2007, 0.000000, 0.000000, 0.542157
2008, 0.000000, 0.000000, 0.542157
2009, 0.000000, 0.000000, 0.542157
2010, 0.000000, 0.000000, 0.542157
2011, 0.000000, 0.000000, 0.542157
2012, 0.000000, 0.000000, 0.542157
2013, 0.000000, 0.000000, 0.542157
2014, 0.000000, 0.000000, 0.542157
2015, 0.000000, 0.000000, 0.542157
2016, 0.000000, 0.000000, 0.542157
2017, 0.000000, 0.000000, 0.542157
2018, 0.000000, 0.000000, 0.542157
2019, 0.000000, 0.000000, 0.542157
2020, 0.000000, 0.000000, 0.542157
2021, 0.000000, 0.000000, 0.542157
2022, 0.000000, 0.000000, 0.542157
2023, 0.000000, 0.000000, 0.542157
2024, 0.000000, 0.000000, 0.542157
2025, 0.000000, 0.000000, 0.542157
2026, 0.000000, 0.000000, 0.542157
2027, 0.000000, 0.000000, 0.542157
2028, 0.000000, 0.000000, 0.542157
2029, 0.000000, 0.000000, 0.542157
2030, 0.000000, 0.000000, 0.542157
2031, 0.000000, 0.000000, 0.542157
2032, 0.000000, 0.000000, 0.542157
2033, 0.000000, 0.000000, 0.542157
2034, 0.000000, 0.000000, 0.542157
2035, 0.000000, 0.000000, 0.542157
2036, 0.000000, 0.000000, 0.542157
2037, 0.000000, 0.000000, 0.542157
2038, 0.000000, 0.000000, 0.542157
2039, 0.000000, 0.000000, 0.542157
2040, 0.000000, 0.000000, 0.542157
2041, 0.000000, 0.000000, 0.542157
